image path,title,price,image url
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8935280400924.jpg,Giao Tiếp Bất Bạo Động - Ngôn Ngữ Của Lòng Trắc Ẩn,119.350đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935280400924.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8935074133625.jpg,Tâm Tĩnh Lặng (Tái Bản 2024),108.000đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935074133625.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\b_a-tr_c-manifest-th_c-h_nh.jpg,Manifest - Thực Hành Mở Khóa Tiềm Năng Vô Hạn Của Bạn,76.230đ,https://cdn0.fahasa.com/media/catalog/product/b/_/b_a-tr_c-manifest-th_c-h_nh.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\9786043654868_1.jpg,Can Trường Bước Tiếp (Tái Bản 2024),76.800đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786043654868_1.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\image_195509_1_47058.jpg,Đừng Phí Hoài Tuổi Trẻ,54.000đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_47058.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8935280909922.jpg,Bàn Tay Ánh Sáng,215.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935280909922.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\b_a-tr_c_32.jpg,Trắc Nghiệm Tâm Lý - Bạn Có Phải Kẻ Tâm Thần,53.130đ,https://cdn0.fahasa.com/media/catalog/product/b/_/b_a-tr_c_32.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\b_a-ch_nh.jpg,Sức Hút Của Sự Tự Tin,83.930đ,https://cdn0.fahasa.com/media/catalog/product/b/_/b_a-ch_nh.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\image_244718_1_4852.jpg,Lost Connections - Mất Kết Nối,175.000đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_244718_1_4852.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\image_195509_1_33685.jpg,Đồng Tiền Hạnh Phúc,75.050đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_33685.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\9786043452785_1_1_2.jpg,The Secret - The Magic - Phép Màu - Bìa Cứng (Tái Bản 2023),190.400đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786043452785_1_1_2.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8935280911789.jpg,Search Inside Yourself - Tạo Ra Lợi Nhuận Vượt Qua Đại Dương Và Thay Đổi Thế Giới (Tái Bản 2022),119.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935280911789.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\ph_c-h_a-ch_n-dung-k_-ph_m-t_i.jpg,Tâm Lý Học Tội Phạm - Phác Họa Chân Dung Kẻ Phạm Tội,111.650đ,https://cdn0.fahasa.com/media/catalog/product/p/h/ph_c-h_a-ch_n-dung-k_-ph_m-t_i.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\b_a-1---nh_p-m_n-manifest.jpg,Nhập Môn Manifest,66.220đ,https://cdn0.fahasa.com/media/catalog/product/b/_/b_a-1---nh_p-m_n-manifest.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\h_nh-tinh-c_a-m_t-k_-ngh_-nhi_u-tr_c-1-1.jpg,Hành Tinh Của Một Kẻ Nghĩ Nhiều,66.220đ,https://cdn0.fahasa.com/media/catalog/product/h/_/h_nh-tinh-c_a-m_t-k_-ngh_-nhi_u-tr_c-1-1.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8935235217997_11.jpg,Bức Xúc Không Làm Ta Vô Can (Tái Bản 2018),69.700đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935235217997_11.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8935236430746.jpg,Nhật Ký Trưởng Thành Của Đứa Trẻ Ngoan - Việc Của Mình Tự Mình Làm (Tái Bản 2023),45.100đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935236430746.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\9786044920962_.jpg,Các Học Thuyết Tâm Lý Nhân Cách (Tái Bản 2024),254.100đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786044920962_.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\4ceb6ba3bd81614df8ff4c1411b11f59.jpg,Yêu Những Điều Không Hoàn Hảo,113.980đ,https://cdn0.fahasa.com/media/catalog/product/4/c/4ceb6ba3bd81614df8ff4c1411b11f59.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\image_244718_1_2548.jpg,Tiệm Café Bên Rìa Thế Giới,85.320đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_244718_1_2548.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\image_195509_1_13584.jpg,Thiết Kế Biểu Đồ Ưu Việt,187.780đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_13584.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\storytelling-lay-_ng-l_ng-ng_i-b_ng-chuy_n-k_---b_a-1-dd.jpg,Storytelling - Lay Động Lòng Người Bằng Chuyện Kể,191.730đ,https://cdn0.fahasa.com/media/catalog/product/s/t/storytelling-lay-_ng-l_ng-ng_i-b_ng-chuy_n-k_---b_a-1-dd.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8935251418699.jpg,Học Cách Học  (Tái Bản),122.430đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935251418699.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\9786043721522_1.jpg,Ngẫm,40.000đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786043721522_1.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\anh-bia-tam-ly-tinh-nu.jpg,"Tâm Lý Tính Nữ - Hiểu Phụ Nữ, Hiểu Cả Thế Giới",83.930đ,https://cdn0.fahasa.com/media/catalog/product/a/n/anh-bia-tam-ly-tinh-nu.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\bia_cang-no-luc-cang-may-man-1.jpg,Càng Nỗ Lực Càng May Mắn,110.700đ,https://cdn0.fahasa.com/media/catalog/product/b/i/bia_cang-no-luc-cang-may-man-1.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\image_240807.jpg,Chữa Lành Đứa Trẻ Bên Trong Bạn (Tái Bản 2021),88.000đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_240807.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\67db9bf2590d75f978e68f9dcfe0db9a.jpg,Kiếp Nào Ta Cũng Tìm Thấy Nhau (Tái Bản 2022),79.200đ,https://cdn0.fahasa.com/media/catalog/product/6/7/67db9bf2590d75f978e68f9dcfe0db9a.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\b_a-1---tinh-hoa-_i-nh_n-x_-th_.jpg,Tinh Hoa Đối Nhân Xử Thế,100.040đ,https://cdn0.fahasa.com/media/catalog/product/b/_/b_a-1---tinh-hoa-_i-nh_n-x_-th_.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\image_190519.jpg,Tâm Lý Học Trong Nháy Mắt - Tập 2,107.030đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_190519.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\image_221277.jpg,Nghệ Thuật Đánh Cắp Ý Tưởng,76.230đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_221277.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8934974181545.jpg,Nguyên Tắc 50 - Không Sợ Hãi (Tái Bản 2022),109.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8934974181545.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8935270704261.jpg,Bẫy Hạnh Phúc - Ngừng Trăn Trở Và Bắt Đầu,184.030đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935270704261.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8936066685412_1.jpg,Tư Duy Phản Biện (Tái Bản 2024),83.930đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936066685412_1.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\image_234642.jpg,"Làm Ra Làm, Chơi Ra Chơi (Tái Bản 2021)",122.430đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_234642.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\image_244718_1_2854.jpg,Thay Đổi Một Suy Nghĩ Thay Đổi Cả Cuộc Đời,112.000đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_244718_1_2854.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\bia1flow.jpg,Finding Flow - Đi Tìm Dòng Chảy,83.640đ,https://cdn0.fahasa.com/media/catalog/product/b/i/bia1flow.jpg
